"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Eci1",1.32467539805403e-15,-0.609964106465116,0.099,0.631,4.11351451357718e-11
"Mtrr",1.32469251891743e-15,0.266652180011771,0.592,0.106,4.11356767899429e-11
"Phb",1.32503102416492e-15,-0.577341375437776,0.239,0.705,4.11461883933934e-11
"AW554918",1.34007908850313e-15,0.270618888955945,0.662,0.147,4.16134759352877e-11
"Ppp4r2",1.40986059524879e-15,0.4687750306613,1,0.77,4.37804010642608e-11
"Dynll2",1.46807180488543e-15,-0.572865673057472,0.873,0.954,4.55880337571072e-11
"Rev3l",1.47559726596275e-15,0.361785662808991,0.803,0.249,4.58217218999412e-11
"Mrpl36",1.48700133346021e-15,-0.551900564069453,0.521,0.862,4.617585240794e-11
"Gns",1.53604495931537e-15,0.265467889131095,0.662,0.134,4.76988041216202e-11
"Hnrnpf",1.58186715233924e-15,-0.568605557697209,0.915,0.926,4.91217206815904e-11
"Luzp1",1.59972889362253e-15,0.56224645228472,0.915,0.622,4.96763813336604e-11
"D11Wsu47e",1.61266778148011e-15,0.257992897439749,0.662,0.143,5.0078172618302e-11
"Atp5j",1.63699591257675e-15,-0.415748183635831,1,1,5.08336340732458e-11
"Mia3",1.64093683036464e-15,0.441504579457717,0.93,0.456,5.09560113933132e-11
"Adam17",1.67983732007507e-15,0.311652106379176,0.746,0.198,5.21639883002913e-11
"Mapk8ip3",1.69384171567133e-15,0.342892602399445,0.732,0.198,5.25988667967418e-11
"Mrpl28",1.76159577301352e-15,-0.592210842612116,0.676,0.871,5.47028335393888e-11
"Cep68",1.82507892805864e-15,0.281728283377077,0.592,0.12,5.66741759530048e-11
"Cdv3",1.90647507964924e-15,0.453914092791484,0.972,0.816,5.92017706483479e-11
"Tmem263",1.93597118361071e-15,0.290838353363186,0.704,0.184,6.01177131646634e-11
"Ubl4a",2.02095978734272e-15,-0.581338199888122,0.606,0.834,6.27568642763534e-11
"Larp4",2.08237704689397e-15,0.481630763910905,0.972,0.622,6.46640544371985e-11
"Ccne2",2.10716719078568e-15,0.459226655257864,0.831,0.313,6.54338627754678e-11
"Magoh",2.16231969797966e-15,-0.510945299979934,0.873,0.963,6.71465135813624e-11
"Golga1",2.23235604088038e-15,0.267413542297177,0.676,0.152,6.93213521374584e-11
"Ercc5",2.25323238879826e-15,0.250334891929935,0.62,0.12,6.99696253693523e-11
"Bax",2.27274593282313e-15,-0.523771701299879,0.831,0.917,7.05755794519565e-11
"Gng13",2.34760871720178e-15,-0.531423930050696,0.099,0.622,7.29002934952668e-11
"Rnf214",2.47271987338868e-15,0.400282609901143,0.845,0.309,7.67853702283386e-11
"Stk25",2.49320604238663e-15,0.526442409395238,0.958,0.59,7.7421527234232e-11
"Timm17a",2.56785028963283e-15,-0.554304599443845,0.69,0.885,7.97394550439682e-11
"Ubl3",2.76924601714536e-15,0.375692706199764,0.817,0.295,8.59933965704149e-11
"Ccp110",2.77529292564324e-15,0.483146329611164,0.901,0.392,8.61811712199997e-11
"Ccnt2",2.85284378452146e-15,0.391348454138121,0.915,0.373,8.85893580407448e-11
